TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_TOT_SOMM,TML_REGIONE,TML_NUTS
2021-01-07,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,40-49,0,2,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-07,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,50-59,1,1,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-07,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,60-69,0,6,0,5,1,0,0,6,0,6,Basilicata,ITF5
2021-01-07,PF/BT,170011,Presidio Ospedaliero Matera,BAS,20-29,2,2,0,4,0,0,0,4,0,4,Basilicata,ITF5
2021-01-07,PF/BT,170011,Presidio Ospedaliero Matera,BAS,30-39,9,10,0,19,0,0,0,19,0,19,Basilicata,ITF5
2021-01-07,PF/BT,170011,Presidio Ospedaliero Matera,BAS,40-49,20,39,0,59,0,0,0,59,0,59,Basilicata,ITF5
2021-01-07,PF/BT,170011,Presidio Ospedaliero Matera,BAS,50-59,30,56,0,86,0,0,0,86,0,86,Basilicata,ITF5
2021-01-07,PF/BT,170011,Presidio Ospedaliero Matera,BAS,60-69,26,19,0,45,0,0,0,45,0,45,Basilicata,ITF5
2021-01-07,PF/BT,170036,POD DI LAURIA,BAS,20-29,2,1,0,3,0,0,0,3,0,3,Basilicata,ITF5
2021-01-07,PF/BT,170036,POD DI LAURIA,BAS,30-39,6,1,0,7,0,0,0,7,0,7,Basilicata,ITF5
2021-01-07,PF/BT,170036,POD DI LAURIA,BAS,40-49,4,5,0,9,0,0,0,9,0,9,Basilicata,ITF5
2021-01-07,PF/BT,170036,POD DI LAURIA,BAS,50-59,4,4,0,8,0,0,0,8,0,8,Basilicata,ITF5
2021-01-07,PF/BT,170036,POD DI LAURIA,BAS,60-69,11,3,0,14,0,0,0,14,0,14,Basilicata,ITF5
2021-01-07,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,20-29,3,5,0,8,0,0,0,8,0,8,Basilicata,ITF5
2021-01-07,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,30-39,6,10,0,16,0,0,0,16,0,16,Basilicata,ITF5
2021-01-07,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,40-49,7,11,0,15,3,0,0,18,0,18,Basilicata,ITF5
2021-01-07,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,50-59,15,8,0,22,1,0,0,23,0,23,Basilicata,ITF5
2021-01-07,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,60-69,30,13,0,43,0,0,0,43,0,43,Basilicata,ITF5
2021-01-07,PF/BT,1801,POLIAMBULATORIO DI SENISE,BAS,20-29,3,7,0,10,0,0,0,10,0,10,Basilicata,ITF5
2021-01-07,PF/BT,1801,POLIAMBULATORIO DI SENISE,BAS,30-39,1,7,0,8,0,0,0,8,0,8,Basilicata,ITF5
2021-01-07,PF/BT,1801,POLIAMBULATORIO DI SENISE,BAS,40-49,9,8,0,17,0,0,0,17,0,17,Basilicata,ITF5
2021-01-07,PF/BT,1801,POLIAMBULATORIO DI SENISE,BAS,50-59,6,6,0,11,0,0,1,12,0,12,Basilicata,ITF5
2021-01-07,PF/BT,1801,POLIAMBULATORIO DI SENISE,BAS,60-69,8,4,0,12,0,0,0,12,0,12,Basilicata,ITF5
2021-01-07,PF/BT,1801,POLIAMBULATORIO DI SENISE,BAS,70-79,1,0,0,0,0,0,1,1,0,1,Basilicata,ITF5
2021-01-07,PF/BT,301,SEDE DEC.C DSB RIONERO IN V.,BAS,20-29,0,2,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-07,PF/BT,301,SEDE DEC.C DSB RIONERO IN V.,BAS,30-39,0,1,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-07,PF/BT,301,SEDE DEC.C DSB RIONERO IN V.,BAS,40-49,1,6,0,7,0,0,0,7,0,7,Basilicata,ITF5
2021-01-07,PF/BT,301,SEDE DEC.C DSB RIONERO IN V.,BAS,50-59,7,4,0,11,0,0,0,11,0,11,Basilicata,ITF5
2021-01-07,PF/BT,301,SEDE DEC.C DSB RIONERO IN V.,BAS,60-69,21,14,0,35,0,0,0,35,0,35,Basilicata,ITF5
2021-01-07,PF/BT,901,PRESIDIO OSPEDALIERO DI PESCOPAGANO-AOR SAN CARLO,BAS,40-49,2,0,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-07,PF/BT,901,PRESIDIO OSPEDALIERO DI PESCOPAGANO-AOR SAN CARLO,BAS,50-59,0,1,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-07,PF/BT,901,PRESIDIO OSPEDALIERO DI PESCOPAGANO-AOR SAN CARLO,BAS,60-69,1,1,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,20-29,3,4,0,7,0,0,0,7,0,7,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,30-39,13,7,0,19,0,1,0,20,0,20,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,40-49,18,14,0,30,0,2,0,32,0,32,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,50-59,28,22,0,49,0,1,0,50,0,50,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,60-69,12,5,0,15,0,2,0,17,0,17,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,70-79,7,3,0,5,0,5,0,10,0,10,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,80-89,5,5,0,0,0,10,0,10,0,10,Basilicata,ITF5
2021-01-07,PF/BT,STS11,ufficio igiene Venosa,BAS,90+,1,5,0,0,0,6,0,6,0,6,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,20-29,2,1,0,2,1,0,0,3,0,3,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,30-39,1,6,0,6,1,0,0,7,0,7,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,40-49,3,9,0,4,7,1,0,12,0,12,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,50-59,1,7,0,4,3,1,0,8,0,8,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,60-69,4,3,0,2,2,3,0,7,0,7,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,70-79,3,4,0,0,0,7,0,7,0,7,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,80-89,3,13,0,0,0,16,0,16,0,16,Basilicata,ITF5
2021-01-08,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,90+,2,9,0,0,0,11,0,11,0,11,Basilicata,ITF5
2021-01-08,PF/BT,150221,UNIVERSO SALUTE SRL POTENZA RSA  ANZIANI E DISABILI,BAS,50-59,2,1,0,3,0,0,0,3,0,3,Basilicata,ITF5
2021-01-08,PF/BT,150221,UNIVERSO SALUTE SRL POTENZA RSA  ANZIANI E DISABILI,BAS,60-69,0,3,0,3,0,0,0,3,0,3,Basilicata,ITF5
2021-01-08,PF/BT,170011,Presidio Ospedaliero Matera,BAS,20-29,1,3,0,4,0,0,0,4,0,4,Basilicata,ITF5
2021-01-08,PF/BT,170011,Presidio Ospedaliero Matera,BAS,30-39,7,18,0,25,0,0,0,25,0,25,Basilicata,ITF5
2021-01-08,PF/BT,170011,Presidio Ospedaliero Matera,BAS,40-49,15,24,0,39,0,0,0,39,0,39,Basilicata,ITF5
2021-01-08,PF/BT,170011,Presidio Ospedaliero Matera,BAS,50-59,15,35,0,50,0,0,0,50,0,50,Basilicata,ITF5
2021-01-08,PF/BT,170011,Presidio Ospedaliero Matera,BAS,60-69,24,22,0,46,0,0,0,46,0,46,Basilicata,ITF5
2021-01-08,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,20-29,1,1,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-08,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,30-39,6,8,0,13,1,0,0,14,0,14,Basilicata,ITF5
2021-01-08,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,40-49,8,4,0,8,4,0,0,12,0,12,Basilicata,ITF5
2021-01-08,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,50-59,14,8,0,19,3,0,0,22,0,22,Basilicata,ITF5
2021-01-08,PF/BT,170201,ASP - Ufficio Igiene di Potenza via della Fisica 18A/B,BAS,60-69,31,15,0,45,1,0,0,46,0,46,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,20-29,1,2,0,2,1,0,0,3,0,3,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,30-39,2,2,0,3,1,0,0,4,0,4,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,40-49,4,4,0,4,4,0,0,8,0,8,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,50-59,2,10,0,10,1,1,0,12,0,12,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,60-69,3,6,0,5,1,3,0,9,0,9,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,70-79,4,2,0,0,0,6,0,6,0,6,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,80-89,9,13,0,0,0,22,0,22,0,22,Basilicata,ITF5
2021-01-09,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,90+,3,12,0,0,0,15,0,15,0,15,Basilicata,ITF5
2021-01-09,PF/BT,170011,Presidio Ospedaliero Matera,BAS,20-29,2,4,0,6,0,0,0,6,0,6,Basilicata,ITF5
2021-01-09,PF/BT,170011,Presidio Ospedaliero Matera,BAS,30-39,8,18,0,26,0,0,0,26,0,26,Basilicata,ITF5
2021-01-09,PF/BT,170011,Presidio Ospedaliero Matera,BAS,40-49,17,25,0,42,0,0,0,42,0,42,Basilicata,ITF5
2021-01-09,PF/BT,170011,Presidio Ospedaliero Matera,BAS,50-59,15,38,0,53,0,0,0,53,0,53,Basilicata,ITF5
2021-01-09,PF/BT,170011,Presidio Ospedaliero Matera,BAS,60-69,20,23,0,43,0,0,0,43,0,43,Basilicata,ITF5
2021-01-09,PF/BT,170036,POD DI LAURIA,BAS,20-29,0,3,0,3,0,0,0,3,0,3,Basilicata,ITF5
2021-01-09,PF/BT,170036,POD DI LAURIA,BAS,30-39,1,12,0,13,0,0,0,13,0,13,Basilicata,ITF5
2021-01-09,PF/BT,170036,POD DI LAURIA,BAS,40-49,1,7,0,8,0,0,0,8,0,8,Basilicata,ITF5
2021-01-09,PF/BT,170036,POD DI LAURIA,BAS,50-59,3,9,0,12,0,0,0,12,0,12,Basilicata,ITF5
2021-01-09,PF/BT,170036,POD DI LAURIA,BAS,60-69,5,1,0,6,0,0,0,6,0,6,Basilicata,ITF5
2021-01-09,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,20-29,0,2,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-09,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,30-39,7,7,0,11,3,0,0,14,0,14,Basilicata,ITF5
2021-01-09,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,40-49,7,18,0,24,1,0,0,25,0,25,Basilicata,ITF5
2021-01-09,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,50-59,13,12,0,18,7,0,0,25,0,25,Basilicata,ITF5
2021-01-09,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,60-69,6,6,0,11,1,0,0,12,0,12,Basilicata,ITF5
2021-01-09,PF/BT,170-910,IRCCS CROB,BAS,20-29,0,1,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-09,PF/BT,170-910,IRCCS CROB,BAS,30-39,1,6,0,6,1,0,0,7,0,7,Basilicata,ITF5
2021-01-09,PF/BT,170-910,IRCCS CROB,BAS,40-49,2,10,0,10,2,0,0,12,0,12,Basilicata,ITF5
2021-01-09,PF/BT,170-910,IRCCS CROB,BAS,50-59,3,15,0,16,2,0,0,18,0,18,Basilicata,ITF5
2021-01-09,PF/BT,170-910,IRCCS CROB,BAS,60-69,2,5,0,6,1,0,0,7,0,7,Basilicata,ITF5
2021-01-09,PF/BT,STS11,ufficio igiene di Venosa,BAS,20-29,1,1,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-09,PF/BT,STS11,ufficio igiene di Venosa,BAS,30-39,3,3,0,6,0,0,0,6,0,6,Basilicata,ITF5
2021-01-09,PF/BT,STS11,ufficio igiene di Venosa,BAS,40-49,2,9,0,8,0,3,0,11,0,11,Basilicata,ITF5
2021-01-09,PF/BT,STS11,ufficio igiene di Venosa,BAS,50-59,10,5,0,6,0,9,0,15,0,15,Basilicata,ITF5
2021-01-09,PF/BT,STS11,ufficio igiene di Venosa,BAS,60-69,6,5,0,4,0,7,0,11,0,11,Basilicata,ITF5
2021-01-09,PF/BT,STS11,ufficio igiene di Venosa,BAS,70-79,0,1,0,0,0,1,0,1,0,1,Basilicata,ITF5
2021-01-09,PF/BT,STS11,ufficio igiene di Venosa,BAS,80-89,1,1,0,0,0,2,0,2,0,2,Basilicata,ITF5
2021-01-11,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,20-29,0,1,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-11,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,30-39,0,2,0,1,1,0,0,2,0,2,Basilicata,ITF5
2021-01-11,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,40-49,0,7,0,7,0,0,0,7,0,7,Basilicata,ITF5
2021-01-11,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,50-59,0,5,0,5,0,0,0,5,0,5,Basilicata,ITF5
2021-01-11,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,70-79,1,1,0,0,0,2,0,2,0,2,Basilicata,ITF5
2021-01-11,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,80-89,5,8,0,0,0,13,0,13,0,13,Basilicata,ITF5
2021-01-11,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,90+,1,11,0,0,0,12,0,12,0,12,Basilicata,ITF5
2021-01-11,PF/BT,170011,Presidio Ospedaliero Matera,BAS,30-39,0,1,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-11,PF/BT,170011,Presidio Ospedaliero Matera,BAS,40-49,0,5,0,5,0,0,0,5,0,5,Basilicata,ITF5
2021-01-11,PF/BT,170011,Presidio Ospedaliero Matera,BAS,50-59,2,12,0,14,0,0,0,14,0,14,Basilicata,ITF5
2021-01-11,PF/BT,170011,Presidio Ospedaliero Matera,BAS,60-69,4,6,0,10,0,0,0,10,0,10,Basilicata,ITF5
2021-01-11,PF/BT,170018,DISTRETTO SANITARIO DI RIONERO IN V.RE,BAS,20-29,1,0,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-11,PF/BT,170018,DISTRETTO SANITARIO DI RIONERO IN V.RE,BAS,30-39,0,1,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-11,PF/BT,170018,DISTRETTO SANITARIO DI RIONERO IN V.RE,BAS,50-59,0,1,0,1,0,0,0,1,0,1,Basilicata,ITF5
2021-01-11,PF/BT,170018,DISTRETTO SANITARIO DI RIONERO IN V.RE,BAS,60-69,2,1,0,3,0,0,0,3,0,3,Basilicata,ITF5
2021-01-11,PF/BT,170036,POD DI LAURIA,BAS,30-39,0,2,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-11,PF/BT,170036,POD DI LAURIA,BAS,40-49,0,3,0,3,0,0,0,3,0,3,Basilicata,ITF5
2021-01-11,PF/BT,170036,POD DI LAURIA,BAS,50-59,2,1,0,3,0,0,0,3,0,3,Basilicata,ITF5
2021-01-11,PF/BT,170036,POD DI LAURIA,BAS,60-69,1,3,0,4,0,0,0,4,0,4,Basilicata,ITF5
2021-01-11,PF/BT,170-910,IRCCS CROB,BAS,40-49,2,2,0,4,0,0,0,4,0,4,Basilicata,ITF5
2021-01-11,PF/BT,170-910,IRCCS CROB,BAS,50-59,2,4,0,5,1,0,0,6,0,6,Basilicata,ITF5
2021-01-11,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,20-29,1,4,0,0,1,4,0,5,0,5,Basilicata,ITF5
2021-01-11,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,30-39,3,2,0,2,0,3,0,5,0,5,Basilicata,ITF5
2021-01-11,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,40-49,1,4,0,0,0,5,0,5,0,5,Basilicata,ITF5
2021-01-11,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,50-59,3,5,0,0,1,6,1,8,0,8,Basilicata,ITF5
2021-01-11,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,60-69,4,3,0,5,0,1,1,7,0,7,Basilicata,ITF5
2021-01-11,PF/BT,STS11,ufficio igiene di Venosa,BAS,20-29,3,2,0,1,0,4,0,5,0,5,Basilicata,ITF5
2021-01-11,PF/BT,STS11,ufficio igiene di Venosa,BAS,30-39,1,1,0,1,0,1,0,2,0,2,Basilicata,ITF5
2021-01-11,PF/BT,STS11,ufficio igiene di Venosa,BAS,40-49,2,2,0,2,0,2,0,4,0,4,Basilicata,ITF5
2021-01-11,PF/BT,STS11,ufficio igiene di Venosa,BAS,50-59,3,7,0,6,0,4,0,10,0,10,Basilicata,ITF5
2021-01-11,PF/BT,STS11,ufficio igiene di Venosa,BAS,60-69,4,3,0,6,0,1,0,7,0,7,Basilicata,ITF5
2021-01-11,PF/BT,STS11,ufficio igiene di Venosa,BAS,80-89,0,1,0,0,0,1,0,1,0,1,Basilicata,ITF5
2021-01-11,PF/BT,STS11,ufficio igiene di Venosa,BAS,90+,1,0,0,0,0,1,0,1,0,1,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,20-29,0,3,0,1,2,0,0,3,0,3,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,30-39,0,6,0,5,1,0,0,6,0,6,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,40-49,3,4,0,7,0,0,0,7,0,7,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,50-59,1,1,0,0,2,0,0,2,0,2,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,60-69,3,2,0,1,1,3,0,5,0,5,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,70-79,2,2,0,0,0,4,0,4,0,4,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,80-89,0,9,0,0,0,9,0,9,0,9,Basilicata,ITF5
2021-01-12,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,90+,0,6,0,0,0,6,0,6,0,6,Basilicata,ITF5
2021-01-12,PF/BT,170011,Presidio Ospedaliero Matera,BAS,30-39,2,5,0,7,0,0,0,7,0,7,Basilicata,ITF5
2021-01-12,PF/BT,170011,Presidio Ospedaliero Matera,BAS,40-49,2,11,0,13,0,0,0,13,0,13,Basilicata,ITF5
2021-01-12,PF/BT,170011,Presidio Ospedaliero Matera,BAS,50-59,4,16,0,20,0,0,0,20,0,20,Basilicata,ITF5
2021-01-12,PF/BT,170011,Presidio Ospedaliero Matera,BAS,60-69,4,4,0,8,0,0,0,8,0,8,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,20-29,4,5,0,8,1,0,0,9,0,9,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,30-39,7,3,0,8,2,0,0,10,0,10,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,40-49,5,5,0,6,4,0,0,10,0,10,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,50-59,7,5,0,10,1,1,0,12,0,12,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,60-69,8,1,0,5,0,4,0,9,0,9,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,70-79,2,4,0,0,0,6,0,6,0,6,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,80-89,5,12,0,0,0,17,0,17,0,17,Basilicata,ITF5
2021-01-12,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,90+,1,10,0,0,0,11,0,11,0,11,Basilicata,ITF5
2021-01-12,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,20-29,3,5,0,8,0,0,0,8,0,8,Basilicata,ITF5
2021-01-12,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,30-39,1,1,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-12,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,40-49,2,3,0,4,0,0,1,5,0,5,Basilicata,ITF5
2021-01-12,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,50-59,3,5,0,7,0,0,1,8,0,8,Basilicata,ITF5
2021-01-12,PF/BT,1801,POLIAMBULATORIO SENISE,BAS,60-69,4,3,0,6,0,0,1,7,0,7,Basilicata,ITF5
2021-01-12,PF/BT,STS11,ufficio igiene Venosa,BAS,30-39,6,1,0,3,0,4,0,7,0,7,Basilicata,ITF5
2021-01-12,PF/BT,STS11,ufficio igiene Venosa,BAS,40-49,5,0,0,2,0,3,0,5,0,5,Basilicata,ITF5
2021-01-12,PF/BT,STS11,ufficio igiene Venosa,BAS,50-59,4,1,0,0,0,5,0,5,0,5,Basilicata,ITF5
2021-01-12,PF/BT,STS11,ufficio igiene Venosa,BAS,60-69,1,0,0,0,0,1,0,1,0,1,Basilicata,ITF5
2021-01-13,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,20-29,0,2,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-13,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,30-39,1,1,0,2,0,0,0,2,0,2,Basilicata,ITF5
2021-01-13,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,40-49,1,7,0,6,2,0,0,8,0,8,Basilicata,ITF5
2021-01-13,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,50-59,2,8,0,6,4,0,0,10,0,10,Basilicata,ITF5
2021-01-13,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,60-69,1,4,0,0,4,1,0,5,0,5,Basilicata,ITF5
2021-01-13,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,80-89,3,1,0,0,0,4,0,4,0,4,Basilicata,ITF5
2021-01-13,PF/BT,12002,Distretto della Salute della Val d'Agri,BAS,90+,0,4,0,0,0,4,0,4,0,4,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,20-29,6,6,0,0,0,0,12,12,0,12,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,30-39,10,4,0,6,0,0,8,14,0,14,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,40-49,11,9,0,17,0,0,3,20,0,20,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,50-59,14,12,0,22,0,3,1,26,0,26,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,60-69,36,22,0,51,0,3,4,58,0,58,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,70-79,5,5,0,0,0,10,0,10,0,10,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,80-89,4,4,0,0,0,8,0,8,0,8,Basilicata,ITF5
2021-01-13,PF/BT,170011,Presidio Ospedaliero Matera,BAS,90+,2,6,0,0,0,8,0,8,0,8,Basilicata,ITF5
2021-01-13,PF/BT,170018,DISTRETTO SANITARIO DI RIONERO IN V.RE,BAS,70-79,0,1,0,0,0,1,0,1,0,1,Basilicata,ITF5
2021-01-13,PF/BT,170018,DISTRETTO SANITARIO DI RIONERO IN V.RE,BAS,80-89,2,8,0,0,0,10,0,10,0,10,Basilicata,ITF5
2021-01-13,PF/BT,170018,DISTRETTO SANITARIO DI RIONERO IN V.RE,BAS,90+,1,12,0,0,0,13,0,13,0,13,Basilicata,ITF5
2021-01-13,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,20-29,2,5,0,7,0,0,0,7,0,7,Basilicata,ITF5
2021-01-13,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,30-39,9,9,0,18,0,0,0,18,0,18,Basilicata,ITF5
2021-01-13,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,40-49,5,14,0,19,0,0,0,19,0,19,Basilicata,ITF5
2021-01-13,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,50-59,7,11,0,14,2,2,0,18,0,18,Basilicata,ITF5
2021-01-13,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,60-69,34,12,0,40,2,4,0,46,0,46,Basilicata,ITF5
2021-01-13,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,70-79,14,9,0,11,0,12,0,23,0,23,Basilicata,ITF5
2021-01-13,PF/BT,170201,"ASP - Servizio Igiene Epidemiologia e Sanità Pubblica, via della Fisica 18 A/B di Potenza",BAS,80-89,7,8,0,1,0,14,0,15,0,15,Basilicata,ITF5
