TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2021-01-06,PF/BT,180032,Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,CAL,50-59,8,3,0,11,0,0,0,11,0,Calabria,ITF6
2021-01-06,PF/BT,180032,Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,CAL,60-69,9,1,0,10,0,0,0,10,0,Calabria,ITF6
2021-01-06,PF/BT,180033,CODICE STRUTTURA OSPEDALIERA 180033  - PRESIDIO OSPEDALIERO DI LAMEZIA TERME,CAL,20-29,0,2,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-06,PF/BT,180033,CODICE STRUTTURA OSPEDALIERA 180033  - PRESIDIO OSPEDALIERO DI LAMEZIA TERME,CAL,30-39,4,6,0,10,0,0,0,10,0,Calabria,ITF6
2021-01-06,PF/BT,180033,CODICE STRUTTURA OSPEDALIERA 180033  - PRESIDIO OSPEDALIERO DI LAMEZIA TERME,CAL,40-49,7,14,0,21,0,0,0,21,0,Calabria,ITF6
2021-01-06,PF/BT,180033,CODICE STRUTTURA OSPEDALIERA 180033  - PRESIDIO OSPEDALIERO DI LAMEZIA TERME,CAL,50-59,10,13,0,23,0,0,0,23,0,Calabria,ITF6
2021-01-06,PF/BT,180033,CODICE STRUTTURA OSPEDALIERA 180033  - PRESIDIO OSPEDALIERO DI LAMEZIA TERME,CAL,60-69,12,10,0,22,0,0,0,22,0,Calabria,ITF6
2021-01-06,PF/BT,180033,CODICE STRUTTURA OSPEDALIERA 180033  - PRESIDIO OSPEDALIERO DI LAMEZIA TERME,CAL,70-79,1,0,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-06,PF/BT,180034,0,CAL,20-29,1,4,0,5,0,0,0,5,0,Calabria,ITF6
2021-01-06,PF/BT,180034,0,CAL,30-39,4,3,0,6,1,0,0,7,0,Calabria,ITF6
2021-01-06,PF/BT,180034,0,CAL,40-49,4,6,0,9,1,0,0,10,0,Calabria,ITF6
2021-01-06,PF/BT,180034,0,CAL,50-59,11,5,0,16,0,0,0,16,0,Calabria,ITF6
2021-01-06,PF/BT,180034,0,CAL,60-69,6,3,0,7,2,0,0,9,0,Calabria,ITF6
2021-01-06,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,20-29,3,3,0,6,0,0,0,6,0,Calabria,ITF6
2021-01-06,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,30-39,13,15,0,28,0,0,0,28,0,Calabria,ITF6
2021-01-06,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,40-49,8,11,0,14,5,0,0,19,0,Calabria,ITF6
2021-01-06,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,50-59,8,12,0,13,7,0,0,20,0,Calabria,ITF6
2021-01-06,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,60-69,16,8,0,22,2,0,0,24,0,Calabria,ITF6
2021-01-06,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,70-79,7,1,0,8,0,0,0,8,0,Calabria,ITF6
2021-01-06,PF/BT,180901,USCA. COSENZA,CAL,20-29,4,2,0,6,0,0,0,6,0,Calabria,ITF6
2021-01-06,PF/BT,180901,USCA. COSENZA,CAL,30-39,7,7,0,14,0,0,0,14,0,Calabria,ITF6
2021-01-06,PF/BT,180901,USCA. COSENZA,CAL,40-49,5,3,0,8,0,0,0,8,0,Calabria,ITF6
2021-01-06,PF/BT,180901,USCA. COSENZA,CAL,50-59,19,6,0,25,0,0,0,25,0,Calabria,ITF6
2021-01-06,PF/BT,180901,USCA. COSENZA,CAL,60-69,12,2,0,14,0,0,0,14,0,Calabria,ITF6
2021-01-06,PF/BT,180912,POV AZIENDA OSPEDALIERA COSENZA,CAL,20-29,1,9,0,10,0,0,0,10,0,Calabria,ITF6
2021-01-06,PF/BT,180912,POV AZIENDA OSPEDALIERA COSENZA,CAL,30-39,32,41,0,73,0,0,0,73,0,Calabria,ITF6
2021-01-06,PF/BT,180912,POV AZIENDA OSPEDALIERA COSENZA,CAL,40-49,40,45,0,84,1,0,0,85,0,Calabria,ITF6
2021-01-06,PF/BT,180912,POV AZIENDA OSPEDALIERA COSENZA,CAL,50-59,56,45,0,98,3,0,0,101,0,Calabria,ITF6
2021-01-06,PF/BT,180912,POV AZIENDA OSPEDALIERA COSENZA,CAL,60-69,36,31,0,66,1,0,0,67,0,Calabria,ITF6
2021-01-06,PF/BT,915,GOM Reggio Calabria,CAL,20-29,2,2,0,2,0,0,2,4,0,Calabria,ITF6
2021-01-06,PF/BT,915,GOM Reggio Calabria,CAL,30-39,3,5,0,7,0,0,1,8,0,Calabria,ITF6
2021-01-06,PF/BT,915,GOM Reggio Calabria,CAL,40-49,8,10,0,9,2,0,7,18,0,Calabria,ITF6
2021-01-06,PF/BT,915,GOM Reggio Calabria,CAL,50-59,13,12,0,12,6,0,7,25,0,Calabria,ITF6
2021-01-06,PF/BT,915,GOM Reggio Calabria,CAL,60-69,5,8,0,5,4,0,4,13,0,Calabria,ITF6
2021-01-06,PF/BT,915,GOM Reggio Calabria,CAL,70-79,3,0,0,3,0,0,0,3,0,Calabria,ITF6
2021-01-06,PF/BT,915,GOM Reggio Calabria,CAL,80-89,0,1,0,0,0,0,1,1,0,Calabria,ITF6
2021-01-06,PF/BT,HSP-11 180010,PO. SAN GIOVANNI IN FIORE,CAL,30-39,3,2,0,4,1,0,0,5,0,Calabria,ITF6
2021-01-06,PF/BT,HSP-11 180010,PO. SAN GIOVANNI IN FIORE,CAL,40-49,2,4,0,6,0,0,0,6,0,Calabria,ITF6
2021-01-06,PF/BT,HSP-11 180010,PO. SAN GIOVANNI IN FIORE,CAL,50-59,6,7,0,12,1,0,0,13,0,Calabria,ITF6
2021-01-06,PF/BT,HSP-11 180010,PO. SAN GIOVANNI IN FIORE,CAL,60-69,7,1,0,8,0,0,0,8,0,Calabria,ITF6
2021-01-07,PF/BT,0,CORIGLIANO-ROSSANO,CAL,20-29,1,2,0,3,0,0,0,3,0,Calabria,ITF6
2021-01-07,PF/BT,0,CORIGLIANO-ROSSANO,CAL,30-39,8,4,0,12,0,0,0,12,0,Calabria,ITF6
2021-01-07,PF/BT,0,CORIGLIANO-ROSSANO,CAL,40-49,5,11,0,16,0,0,0,16,0,Calabria,ITF6
2021-01-07,PF/BT,0,CORIGLIANO-ROSSANO,CAL,50-59,23,28,0,49,2,0,0,51,0,Calabria,ITF6
2021-01-07,PF/BT,0,CORIGLIANO-ROSSANO,CAL,60-69,25,10,0,31,4,0,0,35,0,Calabria,ITF6
2021-01-07,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,30-39,1,5,0,6,0,0,0,6,0,Calabria,ITF6
2021-01-07,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,40-49,1,9,0,10,0,0,0,10,0,Calabria,ITF6
2021-01-07,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,50-59,10,11,0,21,0,0,0,21,0,Calabria,ITF6
2021-01-07,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,60-69,34,7,0,41,0,0,0,41,0,Calabria,ITF6
2021-01-07,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,70-79,3,0,0,3,0,0,0,3,0,Calabria,ITF6
2021-01-07,PF/BT,180006,PO  CETRARO,CAL,30-39,3,4,0,7,0,0,0,7,0,Calabria,ITF6
2021-01-07,PF/BT,180006,PO  CETRARO,CAL,40-49,5,7,0,12,0,0,0,12,0,Calabria,ITF6
2021-01-07,PF/BT,180006,PO  CETRARO,CAL,50-59,10,12,0,22,0,0,0,22,0,Calabria,ITF6
2021-01-07,PF/BT,180006,PO  CETRARO,CAL,60-69,4,4,0,8,0,0,0,8,0,Calabria,ITF6
2021-01-07,PF/BT,180006,PO  CETRARO,CAL,70-79,1,0,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,180010,CORIGLIANO-ROSSANO,CAL,20-29,1,2,0,3,0,0,0,3,0,Calabria,ITF6
2021-01-07,PF/BT,180010,CORIGLIANO-ROSSANO,CAL,30-39,3,4,0,7,0,0,0,7,0,Calabria,ITF6
2021-01-07,PF/BT,180010,CORIGLIANO-ROSSANO,CAL,40-49,4,7,0,11,0,0,0,11,0,Calabria,ITF6
2021-01-07,PF/BT,180010,CORIGLIANO-ROSSANO,CAL,50-59,11,19,0,27,3,0,0,30,0,Calabria,ITF6
2021-01-07,PF/BT,180010,CORIGLIANO-ROSSANO,CAL,60-69,13,8,0,20,1,0,0,21,0,Calabria,ITF6
2021-01-07,PF/BT,180010,PO. ROSSANO,CAL,20-29,0,1,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,180010,PO. ROSSANO,CAL,30-39,4,8,0,12,0,0,0,12,0,Calabria,ITF6
2021-01-07,PF/BT,180010,PO. ROSSANO,CAL,40-49,8,9,0,17,0,0,0,17,0,Calabria,ITF6
2021-01-07,PF/BT,180010,PO. ROSSANO,CAL,50-59,28,22,0,50,0,0,0,50,0,Calabria,ITF6
2021-01-07,PF/BT,180010,PO. ROSSANO,CAL,60-69,18,12,0,30,0,0,0,30,0,Calabria,ITF6
2021-01-07,PF/BT,180032,Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,CAL,20-29,2,1,0,3,0,0,0,3,0,Calabria,ITF6
2021-01-07,PF/BT,180032,Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,CAL,30-39,11,2,0,13,0,0,0,13,0,Calabria,ITF6
2021-01-07,PF/BT,180032,Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,CAL,40-49,9,3,0,12,0,0,0,12,0,Calabria,ITF6
2021-01-07,PF/BT,180032,Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,CAL,50-59,9,2,0,11,0,0,0,11,0,Calabria,ITF6
2021-01-07,PF/BT,180032,Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,CAL,60-69,7,2,0,9,0,0,0,9,0,Calabria,ITF6
2021-01-07,PF/BT,180033,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,20-29,4,1,0,5,0,0,0,5,0,Calabria,ITF6
2021-01-07,PF/BT,180033,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,30-39,16,23,0,39,0,0,0,39,0,Calabria,ITF6
2021-01-07,PF/BT,180033,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,40-49,23,32,0,55,0,0,0,55,0,Calabria,ITF6
2021-01-07,PF/BT,180033,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,50-59,36,37,0,73,0,0,0,73,0,Calabria,ITF6
2021-01-07,PF/BT,180033,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,60-69,24,14,0,38,0,0,0,38,0,Calabria,ITF6
2021-01-07,PF/BT,180033,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,70-79,2,0,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-07,PF/BT,180034,IAZZOLINO VIBO,CAL,20-29,2,3,0,4,1,0,0,5,0,Calabria,ITF6
2021-01-07,PF/BT,180034,IAZZOLINO VIBO,CAL,30-39,16,11,0,25,2,0,0,27,0,Calabria,ITF6
2021-01-07,PF/BT,180034,IAZZOLINO VIBO,CAL,40-49,10,10,0,20,0,0,0,20,0,Calabria,ITF6
2021-01-07,PF/BT,180034,IAZZOLINO VIBO,CAL,50-59,21,23,0,38,6,0,0,44,0,Calabria,ITF6
2021-01-07,PF/BT,180034,IAZZOLINO VIBO,CAL,60-69,28,9,0,28,9,0,0,37,0,Calabria,ITF6
2021-01-07,PF/BT,180034,IAZZOLINO VIBO,CAL,70-79,1,0,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,20-29,2,1,0,3,0,0,0,3,0,Calabria,ITF6
2021-01-07,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,30-39,11,7,0,15,3,0,0,18,0,Calabria,ITF6
2021-01-07,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,40-49,8,2,0,8,2,0,0,10,0,Calabria,ITF6
2021-01-07,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,50-59,13,9,0,19,3,0,0,22,0,Calabria,ITF6
2021-01-07,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,60-69,22,14,0,31,5,0,0,36,0,Calabria,ITF6
2021-01-07,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,70-79,13,2,0,15,0,0,0,15,0,Calabria,ITF6
2021-01-07,PF/BT,180062,P.O. MELITO DI PORTO SALVO,CAL,80-89,1,0,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,180201,POLIAMBULATORIO QUATTROMIGLIA,CAL,20-29,1,1,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-07,PF/BT,180201,POLIAMBULATORIO QUATTROMIGLIA,CAL,30-39,1,2,0,3,0,0,0,3,0,Calabria,ITF6
2021-01-07,PF/BT,180201,POLIAMBULATORIO QUATTROMIGLIA,CAL,40-49,2,5,0,7,0,0,0,7,0,Calabria,ITF6
2021-01-07,PF/BT,180201,POLIAMBULATORIO QUATTROMIGLIA,CAL,50-59,3,14,0,17,0,0,0,17,0,Calabria,ITF6
2021-01-07,PF/BT,180201,POLIAMBULATORIO QUATTROMIGLIA,CAL,60-69,18,11,0,29,0,0,0,29,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA AMANTEA,CAL,30-39,2,0,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA AMANTEA,CAL,40-49,4,5,0,9,0,0,0,9,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA AMANTEA,CAL,50-59,11,18,0,29,0,0,0,29,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA AMANTEA,CAL,60-69,20,15,0,35,0,0,0,35,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA COSENZA,CAL,20-29,0,1,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA COSENZA,CAL,30-39,4,1,0,5,0,0,0,5,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA COSENZA,CAL,40-49,8,1,0,9,0,0,0,9,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA COSENZA,CAL,50-59,9,10,0,19,0,0,0,19,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA COSENZA,CAL,60-69,16,9,0,25,0,0,0,25,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA COSENZA,CAL,70-79,1,0,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA MONTALTO UFFUGO,CAL,20-29,1,1,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA MONTALTO UFFUGO,CAL,30-39,2,2,0,4,0,0,0,4,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA MONTALTO UFFUGO,CAL,40-49,1,3,0,4,0,0,0,4,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA MONTALTO UFFUGO,CAL,50-59,3,5,0,8,0,0,0,8,0,Calabria,ITF6
2021-01-07,PF/BT,180201,USCA MONTALTO UFFUGO,CAL,60-69,17,8,0,25,0,0,0,25,0,Calabria,ITF6
2021-01-07,PF/BT,180205,ospedale LOCRI,CAL,20-29,0,4,0,4,0,0,0,4,0,Calabria,ITF6
2021-01-07,PF/BT,180205,ospedale LOCRI,CAL,30-39,8,4,0,12,0,0,0,12,0,Calabria,ITF6
2021-01-07,PF/BT,180205,ospedale LOCRI,CAL,40-49,4,11,0,15,0,0,0,15,0,Calabria,ITF6
2021-01-07,PF/BT,180205,ospedale LOCRI,CAL,50-59,19,11,0,30,0,0,0,30,0,Calabria,ITF6
2021-01-07,PF/BT,180205,ospedale LOCRI,CAL,60-69,16,3,0,19,0,0,0,19,0,Calabria,ITF6
2021-01-07,PF/BT,180913,"AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",CAL,20-29,6,11,0,17,0,0,0,17,0,Calabria,ITF6
2021-01-07,PF/BT,180913,"AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",CAL,30-39,14,30,0,44,0,0,0,44,0,Calabria,ITF6
2021-01-07,PF/BT,180913,"AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",CAL,40-49,16,29,0,45,0,0,0,45,0,Calabria,ITF6
2021-01-07,PF/BT,180913,"AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",CAL,50-59,21,25,0,46,0,0,0,46,0,Calabria,ITF6
2021-01-07,PF/BT,180913,"AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",CAL,60-69,22,18,0,40,0,0,0,40,0,Calabria,ITF6
2021-01-07,PF/BT,180915,GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,CAL,20-29,11,5,0,2,0,0,14,16,0,Calabria,ITF6
2021-01-07,PF/BT,180915,GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,CAL,30-39,15,15,0,18,2,0,10,30,0,Calabria,ITF6
2021-01-07,PF/BT,180915,GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,CAL,40-49,31,25,0,21,8,0,27,56,0,Calabria,ITF6
2021-01-07,PF/BT,180915,GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,CAL,50-59,29,42,0,36,5,0,30,71,0,Calabria,ITF6
2021-01-07,PF/BT,180915,GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,CAL,60-69,16,16,0,11,12,0,9,32,0,Calabria,ITF6
2021-01-07,PF/BT,180915,GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,CAL,80-89,0,2,0,1,0,0,1,2,0,Calabria,ITF6
2021-01-07,PF/BT,914,Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,CAL,20-29,24,38,0,62,0,0,0,62,0,Calabria,ITF6
2021-01-07,PF/BT,914,Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,CAL,30-39,43,68,0,110,1,0,0,111,0,Calabria,ITF6
2021-01-07,PF/BT,914,Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,CAL,40-49,22,34,0,56,0,0,0,56,0,Calabria,ITF6
2021-01-07,PF/BT,914,Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,CAL,50-59,20,39,0,59,0,0,0,59,0,Calabria,ITF6
2021-01-07,PF/BT,914,Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,CAL,60-69,10,9,0,19,0,0,0,19,0,Calabria,ITF6
2021-01-07,PF/BT,915,GOM Reggio Calabria,CAL,20-29,11,5,0,2,0,0,14,16,0,Calabria,ITF6
2021-01-07,PF/BT,915,GOM Reggio Calabria,CAL,30-39,15,15,0,18,2,0,10,30,0,Calabria,ITF6
2021-01-07,PF/BT,915,GOM Reggio Calabria,CAL,40-49,31,25,0,21,8,0,27,56,0,Calabria,ITF6
2021-01-07,PF/BT,915,GOM Reggio Calabria,CAL,50-59,29,42,0,36,5,0,30,71,0,Calabria,ITF6
2021-01-07,PF/BT,915,GOM Reggio Calabria,CAL,60-69,16,16,0,11,12,0,9,32,0,Calabria,ITF6
2021-01-07,PF/BT,915,GOM Reggio Calabria,CAL,80-89,0,2,0,1,0,0,1,2,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11 -180010,PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,CAL,20-29,1,0,0,0,1,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11 -180010,PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,CAL,30-39,6,2,0,6,2,0,0,8,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11 -180010,PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,CAL,40-49,6,5,0,6,5,0,0,11,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11 -180010,PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,CAL,50-59,10,28,0,30,8,0,0,38,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11 -180010,PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,CAL,60-69,11,15,0,20,6,0,0,26,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11 -180010,PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,CAL,70-79,1,0,0,0,1,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180006,PO. Acri,CAL,20-29,1,0,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180006,PO. Acri,CAL,30-39,2,2,0,4,0,0,0,4,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180006,PO. Acri,CAL,40-49,4,8,0,12,0,0,0,12,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180006,PO. Acri,CAL,50-59,10,14,0,24,0,0,0,24,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180006,PO. Acri,CAL,60-69,14,13,0,27,0,0,0,27,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180012,PO. PAOLA,CAL,30-39,2,4,0,6,0,0,0,6,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180012,PO. PAOLA,CAL,40-49,5,13,0,18,0,0,0,18,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180012,PO. PAOLA,CAL,50-59,12,21,0,33,0,0,0,33,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180012,PO. PAOLA,CAL,60-69,8,7,0,15,0,0,0,15,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA AMANTEA,CAL,30-39,2,0,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA AMANTEA,CAL,40-49,4,5,0,9,0,0,0,9,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA AMANTEA,CAL,50-59,11,18,0,29,0,0,0,29,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA AMANTEA,CAL,60-69,20,15,0,35,0,0,0,35,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA COSENZA,CAL,20-29,0,1,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA COSENZA,CAL,30-39,4,1,0,5,0,0,0,5,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA COSENZA,CAL,40-49,8,1,0,9,0,0,0,9,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA COSENZA,CAL,50-59,9,10,0,19,0,0,0,19,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA COSENZA,CAL,60-69,16,9,0,25,0,0,0,25,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA COSENZA,CAL,70-79,1,0,0,1,0,0,0,1,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA MONTALTO UFFUGO,CAL,20-29,1,1,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA MONTALTO UFFUGO,CAL,30-39,2,2,0,4,0,0,0,4,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA MONTALTO UFFUGO,CAL,40-49,1,3,0,4,0,0,0,4,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA MONTALTO UFFUGO,CAL,50-59,3,5,0,8,0,0,0,8,0,Calabria,ITF6
2021-01-07,PF/BT,HSP-11. 180201,USCA MONTALTO UFFUGO,CAL,60-69,17,8,0,25,0,0,0,25,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,AZIENDA OSPEDALIERA DI COSENZA,CAL,20-29,1,4,0,5,0,0,0,5,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,AZIENDA OSPEDALIERA DI COSENZA,CAL,30-39,9,7,0,16,0,0,0,16,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,AZIENDA OSPEDALIERA DI COSENZA,CAL,40-49,11,14,0,25,0,0,0,25,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,AZIENDA OSPEDALIERA DI COSENZA,CAL,50-59,15,30,0,45,0,0,0,45,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,AZIENDA OSPEDALIERA DI COSENZA,CAL,60-69,5,10,0,15,0,0,0,15,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,20-29,4,1,0,5,0,0,0,5,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,30-39,16,23,0,39,0,0,0,39,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,40-49,23,33,0,56,0,0,0,56,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,50-59,36,37,0,73,0,0,0,73,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,60-69,24,14,0,38,0,0,0,38,0,Calabria,ITF6
2021-01-07,PF/BT,HSP11-11bis,PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,CAL,70-79,2,0,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-08,PF/BT,0,LABORATORIO REGGIO NORD,CAL,20-29,1,0,22,1,0,0,0,1,0,Calabria,ITF6
2021-01-08,PF/BT,0,LABORATORIO REGGIO NORD,CAL,30-39,1,0,22,1,0,0,0,1,0,Calabria,ITF6
2021-01-08,PF/BT,0,LABORATORIO REGGIO NORD,CAL,40-49,1,3,22,4,0,0,0,4,0,Calabria,ITF6
2021-01-08,PF/BT,0,LABORATORIO REGGIO NORD,CAL,50-59,10,7,22,17,0,0,0,17,0,Calabria,ITF6
2021-01-08,PF/BT,0,LABORATORIO REGGIO NORD,CAL,60-69,8,12,22,20,0,0,0,20,0,Calabria,ITF6
2021-01-08,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,20-29,1,1,0,2,0,0,0,2,0,Calabria,ITF6
2021-01-08,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,30-39,4,0,0,4,0,0,0,4,0,Calabria,ITF6
2021-01-08,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,40-49,10,10,0,20,0,0,0,20,0,Calabria,ITF6
2021-01-08,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,50-59,17,11,0,28,0,0,0,28,0,Calabria,ITF6
2021-01-08,PF/BT,14500,LABORATORIO REGGIO NORD,CAL,60-69,23,17,0,40,0,0,0,40,0,Calabria,ITF6
