TML_DTA_SOMM,TML_VAX_FORNITORE,TML_COD_STRUTTURA,TML_DES_STRUTTURA,TML_AREA,TML_FASCIA_ETA,TML_SESSO_M,TML_SESSO_F,TML_GRAVIDANZA,TML_CAT_OSS,TML_CAT_PERSONALE,TML_CAT_RSA_OSPITI,TML_CAT_ALTRO,TML_DOSE_1,TML_DOSE_2,TML_REGIONE,TML_NUTS
2021-01-07,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,20-29,5,19,0,24,0,0,0,24,0,Piemonte,ITC1
2021-01-07,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,30-39,12,27,0,37,2,0,0,39,0,Piemonte,ITC1
2021-01-07,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,40-49,15,27,0,38,4,0,0,42,0,Piemonte,ITC1
2021-01-07,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,50-59,11,39,0,42,8,0,0,50,0,Piemonte,ITC1
2021-01-07,PF/BT,39501,AOU SAN LUIGI GONZAGA,PIE,60-69,4,3,0,7,0,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,39801,CENTRO VACCINALE S. CROCE CN,PIE,20-29,2,9,0,11,0,0,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,39801,CENTRO VACCINALE S. CROCE CN,PIE,30-39,12,25,0,36,1,0,0,37,0,Piemonte,ITC1
2021-01-07,PF/BT,39801,CENTRO VACCINALE S. CROCE CN,PIE,40-49,12,36,0,43,5,0,0,48,0,Piemonte,ITC1
2021-01-07,PF/BT,39801,CENTRO VACCINALE S. CROCE CN,PIE,50-59,10,27,0,29,8,0,0,37,0,Piemonte,ITC1
2021-01-07,PF/BT,39801,CENTRO VACCINALE S. CROCE CN,PIE,60-69,7,4,0,8,3,0,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,16-19,3,1,0,4,0,0,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,20-29,7,11,0,17,1,0,0,18,0,Piemonte,ITC1
2021-01-07,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,30-39,10,26,0,33,3,0,0,36,0,Piemonte,ITC1
2021-01-07,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,40-49,5,26,0,27,4,0,0,31,0,Piemonte,ITC1
2021-01-07,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,50-59,16,42,0,50,8,0,0,58,0,Piemonte,ITC1
2021-01-07,PF/BT,39901,CENTRO VACC. AOU ALESSANDRIA,PIE,60-69,1,8,0,7,2,0,0,9,0,Piemonte,ITC1
2021-01-07,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,16-19,2,3,0,5,0,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,20-29,13,24,0,35,2,0,0,37,0,Piemonte,ITC1
2021-01-07,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,30-39,13,23,0,33,3,0,0,36,0,Piemonte,ITC1
2021-01-07,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,40-49,8,25,0,30,3,0,0,33,0,Piemonte,ITC1
2021-01-07,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,50-59,17,32,0,37,12,0,0,49,0,Piemonte,ITC1
2021-01-07,PF/BT,44801,CENTRO VACCINALE AOU NOVARA,PIE,60-69,5,10,0,14,1,0,0,15,0,Piemonte,ITC1
2021-01-07,PF/BT,57401,OSP. SAN LORENZO CARMAGNOLA,PIE,20-29,1,6,0,7,0,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,57401,OSP. SAN LORENZO CARMAGNOLA,PIE,30-39,3,9,0,12,0,0,0,12,0,Piemonte,ITC1
2021-01-07,PF/BT,57401,OSP. SAN LORENZO CARMAGNOLA,PIE,40-49,7,19,0,24,2,0,0,26,0,Piemonte,ITC1
2021-01-07,PF/BT,57401,OSP. SAN LORENZO CARMAGNOLA,PIE,50-59,5,29,0,33,1,0,0,34,0,Piemonte,ITC1
2021-01-07,PF/BT,57401,OSP. SAN LORENZO CARMAGNOLA,PIE,60-69,7,9,0,11,5,0,0,16,0,Piemonte,ITC1
2021-01-07,PF/BT,57401,OSP. SAN LORENZO CARMAGNOLA,PIE,70-79,1,0,0,0,1,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,58201,OSP. SANTA CROCE MONCALIERI,PIE,20-29,4,3,0,7,0,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,58201,OSP. SANTA CROCE MONCALIERI,PIE,30-39,7,5,0,12,0,0,0,12,0,Piemonte,ITC1
2021-01-07,PF/BT,58201,OSP. SANTA CROCE MONCALIERI,PIE,40-49,4,10,0,14,0,0,0,14,0,Piemonte,ITC1
2021-01-07,PF/BT,58201,OSP. SANTA CROCE MONCALIERI,PIE,50-59,4,9,0,11,2,0,0,13,0,Piemonte,ITC1
2021-01-07,PF/BT,58201,OSP. SANTA CROCE MONCALIERI,PIE,60-69,3,5,0,5,3,0,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,20-29,3,8,0,0,11,0,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,30-39,8,3,0,1,10,0,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,40-49,7,6,0,0,13,0,0,13,0,Piemonte,ITC1
2021-01-07,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,50-59,4,2,0,2,4,0,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,60-69,10,1,0,0,11,0,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,85501,AMB. VACCINAZIONI P.O CASALE M,PIE,70-79,7,0,0,1,6,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,30-39,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,40-49,2,6,0,6,2,0,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,50-59,4,2,0,3,3,0,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,103701,AMB. VACCINAZIONI P.O. TORTONA,PIE,60-69,1,1,0,1,1,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,20-29,9,16,0,18,7,0,0,25,0,Piemonte,ITC1
2021-01-07,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,30-39,6,18,0,20,4,0,0,24,0,Piemonte,ITC1
2021-01-07,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,40-49,15,32,0,38,9,0,0,47,0,Piemonte,ITC1
2021-01-07,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,50-59,13,51,0,36,28,0,0,64,0,Piemonte,ITC1
2021-01-07,PF/BT,104101,CENTRO VACCINALE MAURIZIANO,PIE,60-69,18,7,0,18,7,0,0,25,0,Piemonte,ITC1
2021-01-07,PF/BT,1240101,OSPEDALE DI MONDOVI',PIE,20-29,2,5,0,7,0,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,1240101,OSPEDALE DI MONDOVI',PIE,30-39,6,16,0,21,1,0,0,22,0,Piemonte,ITC1
2021-01-07,PF/BT,1240101,OSPEDALE DI MONDOVI',PIE,40-49,4,28,0,31,1,0,0,32,0,Piemonte,ITC1
2021-01-07,PF/BT,1240101,OSPEDALE DI MONDOVI',PIE,50-59,14,38,0,42,10,0,0,52,0,Piemonte,ITC1
2021-01-07,PF/BT,1240101,OSPEDALE DI MONDOVI',PIE,60-69,8,10,0,14,4,0,0,18,0,Piemonte,ITC1
2021-01-07,PF/BT,1240101,OSPEDALE DI MONDOVI',PIE,70-79,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,1240201,OSPEDALE DI CEVA,PIE,20-29,3,1,0,4,0,0,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,1240201,OSPEDALE DI CEVA,PIE,30-39,3,3,0,6,0,0,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,1240201,OSPEDALE DI CEVA,PIE,40-49,5,13,0,18,0,0,0,18,0,Piemonte,ITC1
2021-01-07,PF/BT,1240201,OSPEDALE DI CEVA,PIE,50-59,5,17,0,18,4,0,0,22,0,Piemonte,ITC1
2021-01-07,PF/BT,1240201,OSPEDALE DI CEVA,PIE,60-69,5,4,0,9,0,0,0,9,0,Piemonte,ITC1
2021-01-07,PF/BT,1260101,OSPEDALE DI SAVIGLIANO,PIE,20-29,3,6,0,9,0,0,0,9,0,Piemonte,ITC1
2021-01-07,PF/BT,1260101,OSPEDALE DI SAVIGLIANO,PIE,30-39,11,18,0,28,1,0,0,29,0,Piemonte,ITC1
2021-01-07,PF/BT,1260101,OSPEDALE DI SAVIGLIANO,PIE,40-49,14,26,0,35,5,0,0,40,0,Piemonte,ITC1
2021-01-07,PF/BT,1260101,OSPEDALE DI SAVIGLIANO,PIE,50-59,16,31,0,44,3,0,0,47,0,Piemonte,ITC1
2021-01-07,PF/BT,1260101,OSPEDALE DI SAVIGLIANO,PIE,60-69,8,5,0,11,2,0,0,13,0,Piemonte,ITC1
2021-01-07,PF/BT,1260201,OSPEDALE DI SALUZZO,PIE,20-29,5,6,0,10,1,0,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,1260201,OSPEDALE DI SALUZZO,PIE,30-39,8,25,0,31,2,0,0,33,0,Piemonte,ITC1
2021-01-07,PF/BT,1260201,OSPEDALE DI SALUZZO,PIE,40-49,8,19,0,22,5,0,0,27,0,Piemonte,ITC1
2021-01-07,PF/BT,1260201,OSPEDALE DI SALUZZO,PIE,50-59,12,45,0,48,9,0,0,57,0,Piemonte,ITC1
2021-01-07,PF/BT,1260201,OSPEDALE DI SALUZZO,PIE,60-69,13,3,0,16,0,0,0,16,0,Piemonte,ITC1
2021-01-07,PF/BT,1260401,OSPEDALE DI FOSSANO,PIE,16-19,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,1260401,OSPEDALE DI FOSSANO,PIE,20-29,4,4,0,8,0,0,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,1260401,OSPEDALE DI FOSSANO,PIE,30-39,4,12,0,15,1,0,0,16,0,Piemonte,ITC1
2021-01-07,PF/BT,1260401,OSPEDALE DI FOSSANO,PIE,40-49,3,13,0,14,2,0,0,16,0,Piemonte,ITC1
2021-01-07,PF/BT,1260401,OSPEDALE DI FOSSANO,PIE,50-59,3,19,0,19,3,0,0,22,0,Piemonte,ITC1
2021-01-07,PF/BT,1260401,OSPEDALE DI FOSSANO,PIE,60-69,5,3,0,8,0,0,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,4132702,COVID VERCELLI,PIE,20-29,7,13,0,15,5,0,0,20,0,Piemonte,ITC1
2021-01-07,PF/BT,4132702,COVID VERCELLI,PIE,30-39,10,18,0,19,9,0,0,28,0,Piemonte,ITC1
2021-01-07,PF/BT,4132702,COVID VERCELLI,PIE,40-49,10,32,0,31,11,0,0,42,0,Piemonte,ITC1
2021-01-07,PF/BT,4132702,COVID VERCELLI,PIE,50-59,17,66,0,49,34,0,0,83,0,Piemonte,ITC1
2021-01-07,PF/BT,4132702,COVID VERCELLI,PIE,60-69,6,13,0,9,10,0,0,19,0,Piemonte,ITC1
2021-01-07,PF/BT,4143301,GATTINARA,PIE,16-19,0,2,0,2,0,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,4143301,GATTINARA,PIE,20-29,1,7,0,7,1,0,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,4143301,GATTINARA,PIE,30-39,4,9,0,11,2,0,0,13,0,Piemonte,ITC1
2021-01-07,PF/BT,4143301,GATTINARA,PIE,40-49,4,18,0,20,2,0,0,22,0,Piemonte,ITC1
2021-01-07,PF/BT,4143301,GATTINARA,PIE,50-59,16,39,0,43,12,0,0,55,0,Piemonte,ITC1
2021-01-07,PF/BT,4143301,GATTINARA,PIE,60-69,5,8,0,7,6,0,0,13,0,Piemonte,ITC1
2021-01-07,PF/BT,4143301,GATTINARA,PIE,70-79,1,0,0,0,1,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,4148801,OSPEDALE DI VERDUNO,PIE,20-29,8,7,0,12,3,0,0,15,0,Piemonte,ITC1
2021-01-07,PF/BT,4148801,OSPEDALE DI VERDUNO,PIE,30-39,13,16,0,22,7,0,0,29,0,Piemonte,ITC1
2021-01-07,PF/BT,4148801,OSPEDALE DI VERDUNO,PIE,40-49,6,30,0,33,3,0,0,36,0,Piemonte,ITC1
2021-01-07,PF/BT,4148801,OSPEDALE DI VERDUNO,PIE,50-59,14,38,0,47,5,0,0,52,0,Piemonte,ITC1
2021-01-07,PF/BT,4148801,OSPEDALE DI VERDUNO,PIE,60-69,11,7,0,16,2,0,0,18,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,20-29,0,1,0,0,1,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,30-39,1,1,0,1,1,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,40-49,0,5,0,4,1,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,50-59,1,4,0,1,4,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,60-69,1,3,0,3,0,1,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,70-79,0,3,0,0,0,3,0,3,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,80-89,1,4,0,0,0,5,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,7051601,RSA SUOR VALENTINI OLEGGIO,PIE,90+,1,6,0,0,0,7,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,50010901,CLINICA EPOREDIESE,PIE,20-29,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,50010901,CLINICA EPOREDIESE,PIE,30-39,0,1,0,0,1,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,50010901,CLINICA EPOREDIESE,PIE,40-49,1,1,0,1,1,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,50010901,CLINICA EPOREDIESE,PIE,50-59,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,50010901,CLINICA EPOREDIESE,PIE,60-69,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57001801,PICCOLA LOURDES BRANDIZZO,PIE,40-49,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57001801,PICCOLA LOURDES BRANDIZZO,PIE,50-59,1,1,0,2,0,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,57001801,PICCOLA LOURDES BRANDIZZO,PIE,70-79,1,4,0,0,0,5,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,57001801,PICCOLA LOURDES BRANDIZZO,PIE,80-89,3,22,0,0,0,25,0,25,0,Piemonte,ITC1
2021-01-07,PF/BT,57001801,PICCOLA LOURDES BRANDIZZO,PIE,90+,3,17,0,0,0,20,0,20,0,Piemonte,ITC1
2021-01-07,PF/BT,57002301,RESID. ANNI AZZURRI VOLPIANO,PIE,50-59,0,1,0,0,0,1,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57002301,RESID. ANNI AZZURRI VOLPIANO,PIE,60-69,5,2,0,0,0,7,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,57002301,RESID. ANNI AZZURRI VOLPIANO,PIE,70-79,4,7,0,0,0,11,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,57002301,RESID. ANNI AZZURRI VOLPIANO,PIE,80-89,3,18,0,0,0,21,0,21,0,Piemonte,ITC1
2021-01-07,PF/BT,57002301,RESID. ANNI AZZURRI VOLPIANO,PIE,90+,1,13,0,0,0,14,0,14,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,20-29,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,30-39,0,4,0,4,0,0,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,40-49,1,4,0,5,0,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,50-59,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,60-69,0,2,0,1,0,1,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,70-79,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,80-89,0,2,0,0,0,2,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,57028401,C.R. S.S. CROCIFISSO LA MORRA,PIE,90+,0,2,0,0,0,2,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,20-29,2,0,0,2,0,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,30-39,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,40-49,0,7,0,7,0,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,50-59,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,60-69,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,70-79,3,5,0,4,0,4,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,80-89,2,13,0,1,0,14,0,15,0,Piemonte,ITC1
2021-01-07,PF/BT,57043601,C.R. COSTANTINO TAVERNA,PIE,90+,1,6,0,0,0,7,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,57049501,RES. DON CARLO OCOLE MONFORTE,PIE,20-29,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,57049501,RES. DON CARLO OCOLE MONFORTE,PIE,30-39,5,3,0,8,0,0,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,57049501,RES. DON CARLO OCOLE MONFORTE,PIE,40-49,1,4,0,5,0,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,57049501,RES. DON CARLO OCOLE MONFORTE,PIE,50-59,1,4,0,5,0,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,57049501,RES. DON CARLO OCOLE MONFORTE,PIE,80-89,1,1,0,0,0,2,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,57049501,RES. DON CARLO OCOLE MONFORTE,PIE,90+,0,3,0,0,0,3,0,3,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,20-29,0,3,0,3,0,0,0,3,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,30-39,0,4,0,4,0,0,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,40-49,1,22,0,22,1,0,0,23,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,50-59,1,28,0,19,10,0,0,29,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,60-69,4,10,0,7,6,1,0,14,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,70-79,3,3,0,0,0,6,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,80-89,8,7,0,0,0,15,0,15,0,Piemonte,ITC1
2021-01-07,PF/BT,67017801,RSA ANNI AZZURRI CARMAGNOLA,PIE,90+,1,7,0,0,0,8,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,20-29,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,30-39,2,1,0,2,1,0,0,3,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,40-49,0,5,0,5,0,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,50-59,0,13,0,9,4,0,0,13,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,60-69,2,2,0,2,1,1,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,70-79,4,2,0,1,0,5,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,80-89,6,9,0,0,0,15,0,15,0,Piemonte,ITC1
2021-01-07,PF/BT,67054501,LE TERRAZZE TO,PIE,90+,0,5,0,0,0,5,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,67057601,C.R. PIA SAN CARLO GOVONE,PIE,30-39,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67057601,C.R. PIA SAN CARLO GOVONE,PIE,40-49,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67057601,C.R. PIA SAN CARLO GOVONE,PIE,50-59,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67057601,C.R. PIA SAN CARLO GOVONE,PIE,60-69,1,0,0,0,0,1,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67057601,C.R. PIA SAN CARLO GOVONE,PIE,70-79,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67057601,C.R. PIA SAN CARLO GOVONE,PIE,80-89,2,4,0,0,0,6,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,67057601,C.R. PIA SAN CARLO GOVONE,PIE,90+,0,1,0,0,0,1,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67066501,CDR LA FRATERNITA CHIVASSO,PIE,30-39,1,1,0,2,0,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,67066501,CDR LA FRATERNITA CHIVASSO,PIE,40-49,0,5,0,3,2,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,67066501,CDR LA FRATERNITA CHIVASSO,PIE,50-59,2,5,0,2,5,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,67066501,CDR LA FRATERNITA CHIVASSO,PIE,60-69,2,3,0,4,1,0,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,67066501,CDR LA FRATERNITA CHIVASSO,PIE,70-79,6,5,0,0,0,11,0,11,0,Piemonte,ITC1
2021-01-07,PF/BT,67066501,CDR LA FRATERNITA CHIVASSO,PIE,80-89,4,14,0,1,0,17,0,18,0,Piemonte,ITC1
2021-01-07,PF/BT,67066501,CDR LA FRATERNITA CHIVASSO,PIE,90+,2,6,0,0,0,8,0,8,0,Piemonte,ITC1
2021-01-07,PF/BT,67067901,RSA GIUSEPPE PARIANI OLEGGIO,PIE,20-29,1,0,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67067901,RSA GIUSEPPE PARIANI OLEGGIO,PIE,30-39,0,2,0,1,1,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,67067901,RSA GIUSEPPE PARIANI OLEGGIO,PIE,40-49,0,9,0,8,1,0,0,9,0,Piemonte,ITC1
2021-01-07,PF/BT,67067901,RSA GIUSEPPE PARIANI OLEGGIO,PIE,50-59,2,10,0,7,5,0,0,12,0,Piemonte,ITC1
2021-01-07,PF/BT,67067901,RSA GIUSEPPE PARIANI OLEGGIO,PIE,60-69,2,3,0,3,1,1,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,67067901,RSA GIUSEPPE PARIANI OLEGGIO,PIE,80-89,2,4,0,0,1,5,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,67067901,RSA GIUSEPPE PARIANI OLEGGIO,PIE,90+,0,5,0,0,0,5,0,5,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,16-19,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,30-39,2,4,0,6,0,0,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,40-49,0,7,0,4,3,0,0,7,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,50-59,1,12,0,7,6,0,0,13,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,60-69,0,2,0,1,1,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,70-79,2,0,0,0,0,2,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,80-89,1,8,0,0,0,9,0,9,0,Piemonte,ITC1
2021-01-07,PF/BT,67068201,RSA OPERA PIA CORBETTA,PIE,90+,0,2,0,0,0,2,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,20-29,0,1,0,1,0,0,0,1,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,30-39,1,1,0,2,0,0,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,40-49,1,5,0,6,0,0,0,6,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,50-59,0,4,0,4,0,0,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,60-69,2,1,0,2,0,1,0,3,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,70-79,1,1,0,0,0,2,0,2,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,80-89,2,2,0,0,0,4,0,4,0,Piemonte,ITC1
2021-01-07,PF/BT,67077901,CASA SOGG. ANZIANI GAGLIANICO,PIE,90+,2,3,0,0,0,5,0,5,0,Piemonte,ITC1
